"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"rs at 
for additional amp more like this do come to","#Nike #Shoes @ Rs.999 at #Jabong.
For Additional #Cashback &amp; More #deals like this, do come to #Deals4India.... https://t.co/FZNbTd0RU4",2017-08-26 05:32:12,2017-08-26,2,"positive"
"mystery deal revealed flat off on nike adidas puma and sportswear brands only for two hours till pm today","Mystery Deal Revealed! FLAT 80% OFF on Nike,Adidas,Puma and sportswear brands only for two hours, till 12PM today!… https://t.co/Jknu1xXj9g",2017-08-26 05:19:48,2017-08-25,-1,"negative"
"you just can t miss the new arrivals from alcis shop for alcis at india s biggest sports fest on th amp th of au","You just can't miss the new arrivals from Alcis! Shop for Alcis at India's biggest sports fest on 26th &amp; 27th of Au… https://t.co/xWUFYotTyl",2017-08-26 05:10:11,2017-08-25,-1,"negative"
"flat off on only till p m 
hurry up","Flat 50% Off on #Adidas. Only till 2 P.M. 
Hurry Up
https://t.co/1Mpb5FoV3p
#jabong #Sales #Offers #Deals https://t.co/HR3v0O4CBQ",2017-08-26 05:07:10,2017-08-25,0,"neutral"
"answer this what is jabong s value proposition to its customers","Answer this? What is Jabong’s value proposition to its customers https://t.co/eBZBVAZMwZ",2017-08-26 03:34:23,2017-08-25,0,"neutral"
"be a part of the big sports fest get flat rs on top of upto discounts only via cashkaro","Be a part of the #Jabong Big Sports Fest! Get flat Rs250 #Cashback on top of upto 70% discounts only via CashKaro!… https://t.co/dU2ZipbExN",2017-08-26 03:30:09,2017-08-25,2,"positive"
"jabong india for reflectometry","Jabong India for reflectometry",2017-08-25 23:52:18,2017-08-25,0,"neutral"
"mizuno running shoes worth rs for rs jabong","MIZUNO Running Shoes worth Rs. 2999 for Rs. 1099 - Jabong https://t.co/tGzAjzzr0P",2017-08-25 21:20:03,2017-08-25,1,"positive"
"casio watches for women buy casio women s watches wrist watches online in india","Casio Watches for Women - Buy Casio Women's Watches, Wrist Watches Online in India | https://t.co/27zUzrPW5k https://t.co/bZiaf5lL0c",2017-08-25 21:08:47,2017-08-25,0,"neutral"
"kenneth cole watches for men buy kenneth cole men watches online in india","Kenneth Cole Watches for Men - Buy Kenneth Cole Men Watches Online in India | https://t.co/27zUzrPW5k https://t.co/KzNFXmvQJt",2017-08-25 20:28:47,2017-08-25,0,"neutral"
"steal deal nike running shoes for flat rs 
link","Steal Deal : Nike Running Shoes For Flat Rs.999/-.
Link : https://t.co/85jsPWn8Lv",2017-08-25 19:47:19,2017-08-25,-1,"negative"
"nike running shoes at rs from jabong","Nike Running Shoes At Rs.999 From Jabong https://t.co/KDypp7sBnw https://t.co/KBBcWIkC7t",2017-08-25 19:36:45,2017-08-25,0,"neutral"
"jabong sports wears min off off cashback jabong","Jabong Sports Wears Min 40% off + 25% off + 10% Cashback – Jabong https://t.co/LyQmwGXp4n",2017-08-25 19:11:29,2017-08-25,1,"positive"
"rejoice its the big sports fest at get upto off extra rs on top via cashkaro shop via","Rejoice! Its the Big Sports Fest at #Jabong! Get upto 70% off + extra Rs250 #Cashback on top via CashKaro! Shop via… https://t.co/jroi1nRB3Y",2017-08-25 19:09:18,2017-08-25,3,"positive"
"amazon reportedly eyeing jabong acquisition","Amazon reportedly eyeing Jabong acquisition https://t.co/pEl8smVgB5",2017-08-25 17:52:02,2017-08-25,0,"neutral"
"jabong cashback rs applicable on how much order amount how many txn i do from account month","@TopCashBackIn jabong cashback 300rs applicable on how much order amount? How many txn i do from 1 account? /month?",2017-08-25 16:32:30,2017-08-25,1,"positive"
"buy get fashion for amp","Buy 1 Get 3: #Jabong Fashion for #Men &amp; #Women https://t.co/IZ0UaWFZrv",2017-08-25 16:27:05,2017-08-25,0,"neutral"
"upto off on jabong casual shirts","Upto 70% Off on Jabong Casual Shirts ----- https://t.co/ny4molktMA https://t.co/zoLQj6lhPK",2017-08-25 15:00:09,2017-08-25,0,"neutral"
"this is how u serve u customer no delivery attempt was made","@JabongIndia This is how u serve u customer,no delivery attempt was made#badservice #onlineshopping #jabong #myntra… https://t.co/vHHDZF4gUq",2017-08-25 14:51:23,2017-08-25,0,"neutral"
"jabong clothing amp footwear buy get free","Jabong Clothing &amp; Footwear Buy 1 Get 2 Free : https://t.co/jWGt4g19NQ #Freebies #Free by @freebiesofindia",2017-08-25 14:04:16,2017-08-25,2,"positive"
"home furnishing upto off extra off on no minimum purchase at jabong","Home Furnishing Upto 60% Off + Extra 40% Off On No Minimum Purchase At Jabong https://t.co/HiX9cnuc6k https://t.co/idPDEZeQ40",2017-08-25 13:06:14,2017-08-25,0,"neutral"
"cozy yet chic 
shop the collection at","Cozy yet chic!
Shop the collection at:
https://t.co/Klo7M4VZy8
#Junarose #PlusSizeFashion https://t.co/HYEjbc2KcK",2017-08-25 13:00:01,2017-08-25,1,"positive"
"jabong home furnishing sale upto off off cashback","Jabong Home Furnishing Sale upto 60% off + 40% off + 10% cashback https://t.co/vwpMc3ovJO",2017-08-25 12:34:55,2017-08-25,1,"positive"
"shameful poor service increase your standard and stop pick pocketing your customers","@JabongIndia Shameful. Poor Service. Increase your standard and stop pick pocketing your customers. #RobbedMoney #Shameful #Jabong",2017-08-25 12:27:14,2017-08-25,-3,"negative"
"i had money in my jabong account amp al of a sudden my accnt is left with no balance 
is this the way u treat ur privilege cstmrs","@JabongIndia I had money in my Jabong account &amp; al of a sudden my accnt is left with no balance.
Is this the way u treat ur privilege cstmrs",2017-08-25 12:25:37,2017-08-25,1,"positive"
"i added a video to a playlist","I added a video to a @YouTube playlist https://t.co/5I4gmbwxQK Huge Clothing &amp; Accessories haul | Zara Koovs Forever21 Jabong |",2017-08-25 12:07:55,2017-08-25,0,"neutral"
"huge clothing amp accessories haul zara koovs forever jabong perkymegs","Huge Clothing &amp; Accessories haul | Zara Koovs Forever21 Jabong | Perkymegs: https://t.co/5I4gmbwxQK via @YouTube",2017-08-25 12:07:44,2017-08-25,0,"neutral"
"team jabong i request you to please confirm my address details","@JabongIndia @va_va33 @ankusaraswat14 @heysristi @misty_basu team Jabong i request you to please confirm my address details 🙈😞",2017-08-25 11:49:34,2017-08-25,0,"neutral"
"","https://t.co/SFmI7PcMWm, shortlisted for the Diversity in Media Marketing Campaign of the Year Award… https://t.co/rmHvoOPmdv",2017-08-25 11:16:51,2017-08-25,1,"positive"
"jabong buy get","Jabong buy 1 get 3  #Deals #Offers #Saving #India https://t.co/re1BqXqBGi",2017-08-25 11:00:06,2017-08-25,0,"neutral"
"jabong big sports fest get minimum off on sports wear 
get the offer","Jabong Big Sports Fest '17 : Get Minimum 40% - 70% Off On Sports Wear. 
Get the Offer : https://t.co/nZcJZJDFE6 https://t.co/kJ6THRagP3",2017-08-25 10:59:57,2017-08-25,0,"neutral"
"get up to off on park avenue at get ₹ klippd cashback frm","Get up to 60% off on Park Avenue at @JabongIndia +Get ₹235 klippd Cashback frm https://t.co/XyVYELPe8b… https://t.co/vMuJWh9IAY",2017-08-25 10:57:16,2017-08-25,1,"positive"
"clothing amp footwear buy get free jabong","Clothing &amp; Footwear Buy 1 Get 2 Free – Jabong https://t.co/ZrxmRuv2po https://t.co/AUXBSbJqed",2017-08-25 10:13:34,2017-08-25,1,"positive"
"buy get on jabong jabong","Buy 1 Get 3 on Jabong - Jabong https://t.co/GwNfWmO6bI",2017-08-25 09:56:03,2017-08-25,0,"neutral"
"buy get at jabong extra oktricks","Buy 1 Get 3 at Jabong + Extra 10% ... - OKTricks

https://t.co/CJ6fH5QMHj

#DealOfTheDay #JabongOffer #PhonPeOffer… https://t.co/8i41ikXfnZ",2017-08-25 09:53:30,2017-08-25,0,"neutral"
"explore the range of from 
now available on and","Explore the #superawesome range of #boots from #knottyderby !
Now available on #Myntra and #jabong !
#stayyoung… https://t.co/BucN5DYtOz",2017-08-25 09:29:58,2017-08-25,1,"positive"
"this get extra on your 
visit","This #GaneshChaturthi get Extra #cashback on your #shopping
Visit https://t.co/hJOEn1jRKF https://t.co/kTzdsnWvdj",2017-08-25 08:46:02,2017-08-25,1,"positive"
"premium sale minimum off on bella moda dresses amp skirts for kid s sale at jabong","Premium Sale – Minimum 58% off on Bella Moda Dresses &amp; Skirts for Kid’s – Sale at Jabong ! https://t.co/RAbDqlANZN",2017-08-25 08:09:39,2017-08-25,0,"neutral"
"badsheets upto extra off on jabong","Badsheets Upto 70% + Extra 40% off on Jabong https://t.co/wQYMu2FX7b https://t.co/qdNKj47iqg",2017-08-25 07:57:34,2017-08-25,0,"neutral"
"as a esteemed company it is the responsibility of jabong to return the product of their customer rat","@ANarayanan24 As a esteemed company, it is the responsibility of jabong to return the product of their customer rat… https://t.co/M8Ow1HslPa",2017-08-25 07:40:57,2017-08-25,0,"neutral"
"it is worth more than the article that has been purchased jabong customer care hasn t helped me at all","@ANarayanan24 It is worth more than the article that has been purchased. Jabong customer care hasn't helped me at all.",2017-08-25 07:39:17,2017-08-25,2,"positive"
"fastive sale upto off on men s formal wear sale at jabong","Fastive Sale – Upto 50% off on Men’s Formal Wear – Sale at Jabong ! https://t.co/quiwO1yTld",2017-08-25 07:38:26,2017-08-25,0,"neutral"
"wrong article picked up by jabong at time of exchange the article is not returned back and complaint has been closed","@ANarayanan24 Wrong article picked up by  jabong at time of exchange. The article is not returned back and complaint has been closed.",2017-08-25 07:38:00,2017-08-25,-2,"negative"
"end of season sale flat rs off on rs amp rs off on rs","#Jabong End Of Season Sale - Flat Rs 200 OFF On Rs 999 &amp; Rs 500 OFF On Rs 1999 https://t.co/SQVrSrZhsq  Valid till… https://t.co/N29IvSPQaY",2017-08-25 06:43:33,2017-08-25,0,"neutral"
"bigsportsfest india s biggest sports shopping festival starts on th august shop now","@JabongIndia BigSportsFest , India's biggest sports shopping festival starts on 26th August Shop Now -… https://t.co/6Z9RGkGgCp",2017-08-25 06:42:07,2017-08-25,0,"neutral"
"check this out the tshirts are different but nice","@yuvraj_mor Check this out, the tshirts are different but nice 
https://t.co/WvZT57XCci",2017-08-25 06:21:07,2017-08-25,1,"positive"
"men amp women apparels amp accessories under only visit now","Men &amp; Women Apparels &amp; Accessories under 500 only + 10.5% #Cashback visit now https://t.co/rNHu00aX7L",2017-08-25 06:00:36,2017-08-25,1,"positive"
"phonepe cashback offer get cashback payment on jabong using phonepe wallet","Phonepe Cashback Offer- Get 10 % cashback payment on Jabong using Phonepe Wallet https://t.co/uA67dPOCmi https://t.co/wnEWiffSLC",2017-08-25 05:33:55,2017-08-25,2,"positive"
"branded watches  jabong","Branded Watches @ Jabong https://t.co/erVtc0tgg9",2017-08-25 05:19:17,2017-08-24,0,"neutral"
"jabong offer get upto off on men s wear","Jabong Offer Get upto 70% off on Men's Wear https://t.co/rpiHvuORdK https://t.co/LFZkytYoyF",2017-08-25 00:21:08,2017-08-24,0,"neutral"
"jabong flat off midnight to am others rs fashion amp apparels","Jabong Flat 60% Off ( 12 Midnight to 10 AM ) -- Others -- Rs. -- Fashion &amp; Apparels https://t.co/e7lnUThly7 #Deals #Offers",2017-08-24 17:35:05,2017-08-24,0,"neutral"
"aww rt from is pumped up for the jabong big sports fest from th to th august ⚽️","Aww 😍 RT from @jabongindia @VidyutJammwal is pumped up for The Jabong Big Sports Fest, from 26th to 27th August! ⚽️… https://t.co/LXLql84QXj",2017-08-24 17:00:55,2017-08-24,0,"neutral"
"jabong india for lexis","Jabong India for lexis",2017-08-24 15:52:20,2017-08-24,0,"neutral"
"cannot able to place an order on jabong since yesterday 
 showing error on every payment mode","@JabongIndia cannot able to place an order on jabong since yesterday.
 Showing 👎 error on every payment mode.
#nodo… https://t.co/NcDQpD9ALx",2017-08-24 15:51:58,2017-08-24,-1,"negative"
"making a this week 
we ll help you save","Making a #wardrobe #investment this week?
We'll help you save: https://t.co/mNRfw5mUfb https://t.co/3ZoOwFLx0p",2017-08-24 15:30:01,2017-08-24,0,"neutral"
"essentials for 
shop now at","Essentials for #TheSelectedMan
Shop Now at https://t.co/3l5KRyOzFA
#SelectedHomme #FeelSelected https://t.co/ICnQhAl2bL",2017-08-24 13:14:53,2017-08-24,0,"neutral"
"disappointed with ordered something on th amp today on th they said we are cancelling your order","disappointed with @JabongIndia ordered something on 14th &amp; today on 24th they said we are cancelling your order. #unprofessional #jabong",2017-08-24 13:04:24,2017-08-24,-1,"negative"
"get rs off on rs amp above order","Get Rs.250 off on Rs.500 &amp; above order  #Deals #Offers #Saving #India https://t.co/phBDjPGWpP",2017-08-24 12:00:05,2017-08-24,0,"neutral"
"rs off on clothing amp accessories purchase of rs jabong","Rs. 250 Off on Clothing &amp; Accessories Purchase of Rs. 500 - Jabong https://t.co/WYslEU1qa7",2017-08-24 11:52:04,2017-08-24,0,"neutral"
"get extra off on shirts t shirts etc 

grab the code at","Get 15% extra off on shirts, t-shirts, etc.

Grab the code at
https://t.co/EWDLENuswy https://t.co/jv9Nm0hQuR",2017-08-24 11:22:39,2017-08-24,0,"neutral"
"get global desi womens clothing upto off jabong offer","Get Global Desi Womens Clothing Upto 50% OFF | Jabong Offer https://t.co/k8tdZ0QRsr #india #offers #deals #mumbai… https://t.co/UYyYSc5dYD",2017-08-24 11:15:02,2017-08-24,0,"neutral"
"myntra and jabong will never understand the business techniques of amazon","@shreya01764635 @amazonIN Myntra and jabong will never understand the business techniques of Amazon.",2017-08-24 10:52:25,2017-08-24,0,"neutral"
"jabong order tracked will be updated soon","@Aasifniyaz jabong order tracked.. will be updated soon",2017-08-24 10:33:44,2017-08-24,0,"neutral"
"get puma fashion and accessories minimum off jabong offer","Get Puma Fashion and Accessories Minimum 45% OFF | Jabong Offer https://t.co/GV3t7uVsGT #india #offers #deals… https://t.co/gHRRrrrbtZ",2017-08-24 10:15:02,2017-08-24,0,"neutral"
"exclusive sale upto off on all lifestyle products sale at jabong","Exclusive Sale – Upto 65% off on All Lifestyle Products – Sale at Jabong ! https://t.co/utlclU1LPy",2017-08-24 10:13:58,2017-08-24,0,"neutral"
"minimum off on sportswear live on th august","#TheBigSportsFest: Minimum 40% - 70% OFF On Sportswear - Live On 26th August @JabongIndia 
https://t.co/NAP7AD467M https://t.co/qfR3v4C6Ta",2017-08-24 10:04:28,2017-08-24,0,"neutral"
"brand day john player men s casual wear under rs sale at jabong","Brand Day – John Player Men’s Casual Wear Under Rs.499 – Sale at Jabong ! https://t.co/vS5VSTMFCI",2017-08-24 09:37:44,2017-08-24,0,"neutral"
"united colors of benetton upto discount grab this one along with additional via zingoy visit gt gt","United Colors Of Benetton Upto 80% Discount Grab this one along with Additional #Cashback via Zingoy visit &gt;&gt; https://t.co/g0Yw9Gqagh",2017-08-24 08:50:03,2017-08-24,1,"positive"
"which portal do you prefer more or","Which #fashion portal do you prefer more: @myntra or @JabongIndia : https://t.co/QdXn7IcLr8
#shopping #askopinion https://t.co/AwURtLeh7i",2017-08-24 08:30:29,2017-08-24,1,"positive"
"get upto off on bags amp watechs","# Get upto 50% off on Bags &amp; Watechs https://t.co/qCrtHpZAID",2017-08-24 07:48:50,2017-08-24,0,"neutral"
"jabong soursop or lychee so many options peaches are good but others blow my mind","@petrillic Jabong, soursop or lychee ... So many options. Peaches are good but others blow my mind",2017-08-24 07:28:23,2017-08-24,0,"neutral"
"hurry up end the offer soon 
shop throuth get extra upto 
click here","Hurry up End the offer soon!
Shop throuth #RAKBCASH get extra Upto 10% #Cashback
Click here: https://t.co/5BgdBXzJla https://t.co/HNm3RSLuib",2017-08-24 07:17:30,2017-08-24,0,"neutral"
"get am pm bags and accessories flat off jabong offer","Get 10 AM- 2 PM Bags and Accessories Flat 40% OFF | Jabong Offer https://t.co/R3mwUV5QUX #india #offers #deals… https://t.co/TdumVj3nv7",2017-08-24 06:00:02,2017-08-24,0,"neutral"
"time to score some major deals this weekend at the jabong big sports fest 
exclusive product launches","Time to score some major deals this weekend at the Jabong Big Sports Fest 2017!
Exclusive product launches..… https://t.co/1yNn6GdhNh",2017-08-24 05:32:23,2017-08-24,0,"neutral"
"from 
shop now on and","#trendy #contemporary #boots from #knottyderby !
Shop now on #Myntra and #jabong !
#stayyoung #staynaughty https://t.co/6PNotvCwxX",2017-08-24 05:23:02,2017-08-23,1,"positive"
"then why are these online retailers charging gst on mrp shouldn t govt take action on these online retailers","@askGST_GoI then why are these online retailers charging GST on MRP, shouldn't govt. take action on these online retailers #myntra #jabong",2017-08-24 05:20:49,2017-08-23,0,"neutral"
"gati awful srvic culdnt delivr on tim evn aftr numerous requsts jabong bettr use othr courir prtnr 
dckt","@GATIKWEIndia @JabongIndia Gati awful srvic,culdnt delivr on tim evn aftr numerous requsts;Jabong bettr use othr courir prtnr!
Dckt524500650",2017-08-24 05:06:40,2017-08-23,-1,"negative"
"register here on jabong and get rs worth of coupons for free","Register here on Jabong and get Rs.2000 worth of coupons for free!",2017-08-24 05:02:04,2017-08-23,2,"positive"
"use my referral code ashpwc kx and get jabong voucher upto rs download app and sign up from","Use my referral code ASHPWC2KX and get Jabong voucher Upto Rs. 1000. Download app and sign up from https://t.co/DEnRH6fZoQ",2017-08-24 01:56:36,2017-08-23,0,"neutral"
"i couldn t find anything sporty on jabong after wasting minutes","@JabongIndia I couldn't find anything sporty on Jabong after wasting 10 minutes.",2017-08-23 23:20:51,2017-08-23,0,"neutral"
"jabong jackpot buy jeans amp trousers below rs","Jabong Jackpot Buy Jeans &amp; Trousers Below Rs.1299 ----- https://t.co/Qe1ptLQvBl https://t.co/BFOww2iZtQ",2017-08-23 23:00:05,2017-08-23,0,"neutral"
"ranju n indian body transformation videos check it out summon clothing haul myntra jabong pantaloons","Ranju N Indian Body Transformation Videos Check It Out summon CLOTHING haul |  21, Myntra, Jabong, Pantaloons -… https://t.co/Fv5yXUHOwN",2017-08-23 20:27:56,2017-08-23,0,"neutral"
"i was delivered a shoes today from jabong but unfortunately the size is small i would like to return it for next size","@JabongIndia I was delivered a shoes today from jabong but unfortunately the size is small. I would like to return it for next size.",2017-08-23 20:22:49,2017-08-23,0,"neutral"
"flat off on clothing footwear s for men and women jabong","Flat 60% Off on Clothing, Footwear's For Men and Women - Jabong https://t.co/tode95LzIb",2017-08-23 19:40:04,2017-08-23,0,"neutral"
"clothing footwear accessories beauty amp home minimum off cashback jabong","Clothing, Footwear, Accessories, Beauty &amp; Home minimum 60% off + 10% Cashback – Jabong https://t.co/pZ0lT9VcgP",2017-08-23 18:49:59,2017-08-23,2,"positive"
"amp off off","#Clothing, #Footwear &amp; #Accessories #minimum 50% off + 30% off + 10% #Cashback – #Jabong https://t.co/Ze5OVCE2LU",2017-08-23 17:22:43,2017-08-23,1,"positive"
"yes a lot of people are going back their anyway flip kart jabong and even amazon","@chemikawale Yes. A lot of people are going back their anyway. Flip kart, jabong and even amazon",2017-08-23 17:14:08,2017-08-23,0,"neutral"
"ends today take off on jabong","Ends Today: Take 10% off on Jabong ----- https://t.co/Mv9Rad7uIC https://t.co/YNpO1wDiDc",2017-08-23 17:00:07,2017-08-23,0,"neutral"
"bought the problem with flipkart is they shop more than their customer do","#flipkart bought #myntra #jabong #ebay, the problem with flipkart is they shop more than their customer do..",2017-08-23 16:35:49,2017-08-23,-1,"negative"
"arrive in style 
shop now at","Arrive in style.
Shop now at https://t.co/UQO1aEdjzH
#FeelSelected #TheSelectedMan #SelectedHomme https://t.co/HGZt5Askxg",2017-08-23 13:43:22,2017-08-23,0,"neutral"
"get aurelia women clothing flat off jabong offer","Get Aurelia Women Clothing Flat 30% OFF | Jabong Offer https://t.co/spCXjgVMJD #india #offers #deals #mumbai #delhi https://t.co/4ewZ9IV9Ne",2017-08-23 13:15:02,2017-08-23,0,"neutral"
"jabong minimum off off cashback","Jabong Minimum 50% off + 30% off + 10% Cashback https://t.co/EHCXIpgcD5",2017-08-23 13:11:22,2017-08-23,1,"positive"
"get flat of on purchase of also avail maximum caskback of rs visit","Get flat 20% of on purchase of 4 also avail maximum caskback of Rs1000/- Visit https://t.co/HlQO2Ojgro #jabong… https://t.co/dUqTk3Er2p",2017-08-23 12:43:44,2017-08-23,0,"neutral"
"upto off","#Jabong #CouponCodes - UpTo 80% OFF #Womens #Mini #Skirts #Fashion #Style #Dresses #Lifestyle #JabongCoupons #Sales
https://t.co/NplxkkJnsM",2017-08-23 11:56:59,2017-08-23,0,"neutral"
"grand sale upto off on kid s clothing sale at jabong","Grand Sale – Upto 65% off on Kid’s Clothing – Sale at Jabong ! https://t.co/UJVJXSyuQD",2017-08-23 11:06:54,2017-08-23,1,"positive"
"new arrivals upto off on ethnic wear for all sale at jabong","New Arrivals – Upto 60% off on Ethnic Wear for All – Sale at Jabong ! https://t.co/GpbBWuJtBD",2017-08-23 10:23:34,2017-08-23,0,"neutral"
"beware of jabong they promise refunds amp fail to pick up product to process refunds even after escalation no resolution for a week","Beware of Jabong.They promise refunds &amp; fail to pick up product to process refunds.Even after escalation no resolution for a week #jabong",2017-08-23 10:19:56,2017-08-23,-1,"negative"
"jabong is not real not true dont buy from jabong or u all regret later","@JabongIndia jabong is not real not true...dont buy from jabong or u all regret later ..",2017-08-23 08:38:51,2017-08-23,-1,"negative"
"dont buy from jabong they are cheaters they are not refunding my amoun my order id","@JabongIndia dont buy from jabong they are cheaters they are not refunding my amoun...my order id 170829460103619",2017-08-23 08:38:10,2017-08-23,0,"neutral"
"i rcvd rfund of frm jabong n phonepe crdtd my wallet n rest accnt why d wallet money did used on jabng","@PhonePeSupport (2/2) i rcvd rfund of 694 frm jabong n phonepe crdtd 329 2 my wallet n rest 2 accnt. Why d wallet money did used on jabng??",2017-08-23 08:07:16,2017-08-23,0,"neutral"
"phonepe stooped vry low des days paid frm wallet n frm bnk through it on jabong now when i cancle one d item","@PhonePeSupport phonepe stooped vry low des days.paid 283 frm wallet n 1273 frm bnk through it on jabong. Now when i cancle one d item (1/2)",2017-08-23 08:04:02,2017-08-23,0,"neutral"
"the real deal min to off up to from us","#jabong The Real Deal Min 40 to 80% Off + Up to 12% #cashback from us @InOffersMonkey https://t.co/8LgGyOsbkG https://t.co/275JTTxCKm",2017-08-23 06:20:30,2017-08-23,1,"positive"
"wishfull wednesday","Wishfull Wednesday #jabongdiaries #jabong #designteam #creative https://t.co/Hre5rXrMJu",2017-08-23 05:55:05,2017-08-23,1,"positive"
"fashion under store from top brands from along with additional via zingoy visit gt gt","Fashion Under 299 Store from top brands from #Jabong along with Additional #Cashback via Zingoy visit &gt;&gt; https://t.co/1g6rxNwm7c",2017-08-23 05:55:03,2017-08-23,2,"positive"
"make jabong great again","Make Jabong Great Again #Trump2016",2017-08-23 03:57:30,2017-08-22,2,"positive"
"jabong tops below rs","Jabong Tops Below Rs.995 ----- https://t.co/Q3dWXPwO55 https://t.co/7xtgYt6eEN",2017-08-23 02:00:07,2017-08-22,1,"positive"
"freshly dipped fruits just out of the kitchen chocolate dipped mango pineapple and jabong","Freshly dipped fruits just out of the kitchen! 🍍🍍 🍍Chocolate dipped mango, pineapple and jabong… https://t.co/7mVCrUbXtP",2017-08-23 01:02:56,2017-08-22,0,"neutral"
"jabong jackpot buy t shirts amp polos below rs","Jabong Jackpot Buy T-Shirts &amp; Polos Below Rs.349 ----- https://t.co/0TUJAoJMxs https://t.co/dCxR2fYpsI",2017-08-22 20:00:07,2017-08-22,0,"neutral"
"jabong cashback offers get rs cashback on purchase of or more","Jabong Cashback Offers: Get 250 Rs Cashback On Purchase Of 250 Or More https://t.co/yXUXXfG1D8 https://t.co/CzCZeyXHjb",2017-08-22 16:33:42,2017-08-22,2,"positive"
"reason of shopping from jabong is good return n exchange policy but this time extremely disappointed due to larger size","@JabongIndia Reason of shopping from Jabong is Good Return n Exchange policy but this time extremely disappointed due to larger size.",2017-08-22 14:20:00,2017-08-22,0,"neutral"
"jabong offer get upto off on watches","Jabong Offer Get upto 30% off on Watches https://t.co/q2rqDbCNLD https://t.co/pbEes9mW9A",2017-08-22 14:17:09,2017-08-22,0,"neutral"
"unable to understand worst behave of jabong with valued customers all website exchanges garments incase of size issue","@JabongIndia Unable to understand worst behave. of Jabong with valued customers 😡.All website exchanges garments incase of size issue 2/2",2017-08-22 14:07:22,2017-08-22,-3,"negative"
"very pathetic services from jabong made a complain regarding size of order no via email but no reply","@JabongIndia Very pathetic services from jabong😡.Made a complain regarding size of order no170808369677607 via email but no reply(1/2)",2017-08-22 14:00:23,2017-08-22,-2,"negative"
"night rush upto off extra off till pm and extra off till extra","#Jabong #Tuesday Night Rush - Upto 80% Off + Extra 20% Off Till 9pm and Extra 15% off Till 12 #Midnight + Extra 1 https://t.co/qQ6ttu6RBa",2017-08-22 13:39:09,2017-08-22,0,"neutral"
"jabong tuesday night rush extra off on clothing","Jabong Tuesday Night Rush – Extra 20% Off on Clothing https://t.co/g2QFfGPYAE https://t.co/Sm0eoOCbhH",2017-08-22 13:31:40,2017-08-22,0,"neutral"
"make a style statement with this top 
shop the collection at","Make a style statement with this #Junarose top! 
Shop the collection at: https://t.co/ItV2ShN9Q3
#PlusSizeFashion https://t.co/MpWJNxiplt",2017-08-22 13:18:40,2017-08-22,1,"positive"
"get up to off on fila brand at get ₹ klippd cashback frm","Get up to 60% off on FILA brand at @JabongIndia + Get ₹235 Klippd cashback frm https://t.co/XyVYELPe8b… https://t.co/tQeynusfYu",2017-08-22 12:52:38,2017-08-22,1,"positive"
"and adding too much of gst and delivery charges that s why is the best","#Myntra and #Jabong adding too much of Gst and delivery charges, that's why @amazonIN is the best.",2017-08-22 11:39:05,2017-08-22,1,"positive"
"enjoy this exclusive sale with get upto off on extra shop via","Enjoy this Exclusive Sale with #Jabong! Get upto 40% - 60% Off on + 10% #Cashback extra shop via #RAKBCASH… https://t.co/cjvLtYrhZm",2017-08-22 11:33:45,2017-08-22,2,"positive"
"it will not make any difference jabong is least bother","@JabongIndia It will not make any difference Jabong is least bother",2017-08-22 09:21:49,2017-08-22,-1,"negative"
"get best watches upto off jabong offer","Get Best Watches Upto 40% OFF | Jabong Offer https://t.co/TV9032WfPX #india #offers #deals #mumbai #delhi https://t.co/FEPhzW0YPR",2017-08-22 09:15:02,2017-08-22,1,"positive"
"i spoke to you escalation department they were not helpful i wonder why i choose jabong","@JabongIndia I spoke to you escalation department, They were not helpful, I wonder why I choose Jabong",2017-08-22 08:55:32,2017-08-22,2,"positive"
"hey jabong guys whats the mechanism for grievances addressal neither your e mail works nor have proper contact no","Hey jabong guys . whats the mechanism for grievances addressal. neither your e-mail works nor have proper contact no",2017-08-22 08:47:00,2017-08-22,1,"positive"
"a bad experience from jabong","A bad experience from Jabong",2017-08-22 08:36:45,2017-08-22,-1,"negative"
"dont wish to buy products from jabong after bad experience","dont wish to buy products from jabong after bad experience",2017-08-22 08:35:08,2017-08-22,-1,"negative"
"whats the procedure for grievances to return products to jabong","whats the procedure for grievances to return products to jabong",2017-08-22 08:34:36,2017-08-22,-1,"negative"
"shocked to see damaged products from jabong ordered ladies sandal","shocked to see damaged products from jabong. ordered ladies sandal.",2017-08-22 08:29:17,2017-08-22,-2,"negative"
"fastive sale women s exclusive ethnic wear under rs sale at jabong","Fastive Sale – Women’s Exclusive Ethnic Wear Under Rs.999 – Sale at Jabong ! https://t.co/iWME1F5OHB",2017-08-22 07:52:24,2017-08-22,0,"neutral"
"premium sale kid s tops amp t shirts under rs sale at jabong","Premium Sale – Kid’s Tops &amp; T shirts Under Rs.499 – Sale at Jabong ! https://t.co/SG3Um3tKXs",2017-08-22 07:24:32,2017-08-22,1,"positive"
"poor commitment and service looks like vendors operating this big e commerce giant failed on commitments c","#jabong Poor commitment and service.Looks like vendors operating this big E commerce Giant. Failed on commitments.c… https://t.co/nTGQPyHZpe",2017-08-22 07:21:36,2017-08-22,0,"neutral"
